id,crossing_id,captured_at,interval_minutes,total_vehicles,cars,motorcycles,buses,trucks,lane_breakdown,fps
673,2,2026-05-06 21:04:09.738908,5,4,4,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",3
674,2,2026-05-06 21:09:09.752074,5,6,5,0,1,0,"{""Blace L1"": {""total"": 1, ""by_type"": {""bus"": 1}}, ""Blace L2"": {""total"": 3, ""by_type"": {""car"": 3}}, ""Blace L3"": {""total"": 2, ""by_type"": {""car"": 2}}}",2.5
675,2,2026-05-06 21:14:10.202554,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2.5
676,2,2026-05-06 21:19:10.30109,5,2,2,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 2, ""by_type"": {""car"": 2}}}",2.5
677,2,2026-05-06 21:24:10.492396,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 1, ""by_type"": {""car"": 1}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",3
678,2,2026-05-06 21:29:31.328457,5,2,2,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 1, ""by_type"": {""car"": 1}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",2.5
679,2,2026-05-06 21:34:34.871631,5,7,6,0,1,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 2, ""by_type"": {""bus"": 1, ""car"": 1}}, ""Blace L3"": {""total"": 5, ""by_type"": {""car"": 5}}}",0.5
680,2,2026-05-06 21:39:37.527065,5,2,2,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 1, ""by_type"": {""car"": 1}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",0.5
681,2,2026-05-06 21:44:37.97224,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2.5
682,2,2026-05-06 21:50:02.853517,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",0.5
683,2,2026-05-06 21:55:04.660239,5,3,3,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 3, ""by_type"": {""car"": 3}}}",1
684,2,2026-05-06 22:00:04.879015,5,5,5,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 3, ""by_type"": {""car"": 3}}, ""Blace L3"": {""total"": 2, ""by_type"": {""car"": 2}}}",1
685,2,2026-05-06 22:05:04.966776,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 1, ""by_type"": {""car"": 1}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",3
686,2,2026-05-06 22:10:05.207686,5,4,4,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 3, ""by_type"": {""car"": 3}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",3
687,2,2026-05-06 22:15:05.8512,5,2,2,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 1, ""by_type"": {""car"": 1}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",2
688,2,2026-05-06 22:20:12.056227,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",2.5
689,2,2026-05-06 22:25:13.888975,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",0.5
690,2,2026-05-06 22:30:14.210975,5,2,2,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 2, ""by_type"": {""car"": 2}}}",3
691,2,2026-05-06 22:35:14.404636,5,4,4,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",3
692,2,2026-05-06 22:40:14.453623,5,5,4,0,0,1,"{""Blace L1"": {""total"": 1, ""by_type"": {""truck"": 1}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",2.5
693,2,2026-05-06 22:45:14.496991,5,2,1,0,0,1,"{""Blace L1"": {""total"": 1, ""by_type"": {""truck"": 1}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",2.5
694,2,2026-05-06 22:50:14.657589,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",2.5
695,2,2026-05-06 22:55:14.718499,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",2.5
696,2,2026-05-06 23:00:16.245374,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",0.5
697,2,2026-05-06 23:05:16.403861,5,2,2,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 2, ""by_type"": {""car"": 2}}}",3
698,2,2026-05-06 23:10:18.50555,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",0.5
699,2,2026-05-06 23:15:18.772951,5,4,4,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 2, ""by_type"": {""car"": 2}}, ""Blace L3"": {""total"": 2, ""by_type"": {""car"": 2}}}",2.5
700,2,2026-05-06 23:38:26.451447,5,2,2,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 2, ""by_type"": {""car"": 2}}}",3.5
701,2,2026-05-06 23:43:26.473668,5,6,6,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 6, ""by_type"": {""car"": 6}}}",3.5
702,2,2026-05-06 23:48:26.772914,5,4,4,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",3
703,2,2026-05-06 23:53:26.879612,5,3,3,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 3, ""by_type"": {""car"": 3}}}",3.5
704,2,2026-05-06 23:58:27.18954,5,9,9,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 4, ""by_type"": {""car"": 4}}, ""Blace L3"": {""total"": 5, ""by_type"": {""car"": 5}}}",3.5
705,2,2026-05-07 00:03:40.911247,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",0.5
706,2,2026-05-07 00:08:41.427141,5,4,4,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",2
707,2,2026-05-07 00:13:41.483826,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
708,2,2026-05-07 00:19:05.889779,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 1, ""by_type"": {""car"": 1}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",0.5
709,2,2026-05-07 00:24:06.171379,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
710,2,2026-05-07 00:29:06.569189,5,7,7,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 3, ""by_type"": {""car"": 3}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",2
711,2,2026-05-07 00:34:34.778185,5,6,6,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 3, ""by_type"": {""car"": 3}}, ""Blace L3"": {""total"": 3, ""by_type"": {""car"": 3}}}",2
712,2,2026-05-07 00:39:35.086701,5,6,6,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 3, ""by_type"": {""car"": 3}}, ""Blace L3"": {""total"": 3, ""by_type"": {""car"": 3}}}",2
713,2,2026-05-07 00:44:35.286243,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
714,2,2026-05-07 00:49:45.401862,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 1, ""by_type"": {""car"": 1}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",0.5
715,2,2026-05-07 00:54:45.684941,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
716,2,2026-05-07 00:59:45.802141,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
717,2,2026-05-07 01:04:46.206393,5,2,2,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 2, ""by_type"": {""car"": 2}}}",2
718,2,2026-05-07 01:09:46.684447,5,4,4,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",2
719,2,2026-05-07 01:14:47.151989,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
720,2,2026-05-07 01:19:47.523565,5,3,3,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 3, ""by_type"": {""car"": 3}}}",2
721,2,2026-05-07 01:24:47.59861,5,3,3,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 3, ""by_type"": {""car"": 3}}}",2
722,2,2026-05-07 01:29:48.007293,5,6,6,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 6, ""by_type"": {""car"": 6}}}",2
723,2,2026-05-07 01:34:48.009866,5,4,4,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",2
724,2,2026-05-07 01:39:48.048361,5,3,3,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 3, ""by_type"": {""car"": 3}}}",2
725,2,2026-05-07 01:44:48.113062,5,7,7,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 3, ""by_type"": {""car"": 3}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",2
726,2,2026-05-07 01:50:11.944033,5,6,6,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 2, ""by_type"": {""car"": 2}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",0.5
727,2,2026-05-08 13:14:56.065788,5,12,10,0,1,1,"{""Blace L1"": {""total"": 5, ""by_type"": {""bus"": 1, ""car"": 3, ""truck"": 1}}, ""Blace L2"": {""total"": 4, ""by_type"": {""car"": 4}}, ""Blace L3"": {""total"": 3, ""by_type"": {""car"": 3}}}",2
728,2,2026-05-08 13:19:56.385036,5,16,15,0,0,1,"{""Blace L1"": {""total"": 8, ""by_type"": {""car"": 7, ""truck"": 1}}, ""Blace L2"": {""total"": 4, ""by_type"": {""car"": 4}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",2.5
729,2,2026-05-08 13:24:56.681931,5,15,15,0,0,0,"{""Blace L1"": {""total"": 7, ""by_type"": {""car"": 7}}, ""Blace L2"": {""total"": 4, ""by_type"": {""car"": 4}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",3
730,2,2026-05-08 13:29:56.734455,5,18,17,0,0,1,"{""Blace L1"": {""total"": 8, ""by_type"": {""car"": 7, ""truck"": 1}}, ""Blace L2"": {""total"": 6, ""by_type"": {""car"": 6}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",2.5
731,2,2026-05-08 13:34:56.951816,5,16,14,0,0,2,"{""Blace L1"": {""total"": 7, ""by_type"": {""car"": 6, ""truck"": 1}}, ""Blace L2"": {""total"": 5, ""by_type"": {""car"": 5}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 3, ""truck"": 1}}}",3
732,2,2026-05-08 13:39:57.287681,5,15,13,0,0,2,"{""Blace L1"": {""total"": 5, ""by_type"": {""car"": 4, ""truck"": 1}}, ""Blace L2"": {""total"": 4, ""by_type"": {""car"": 4}}, ""Blace L3"": {""total"": 6, ""by_type"": {""car"": 5, ""truck"": 1}}}",0.5
733,2,2026-05-08 13:44:57.335751,5,16,16,0,0,0,"{""Blace L1"": {""total"": 6, ""by_type"": {""car"": 6}}, ""Blace L2"": {""total"": 5, ""by_type"": {""car"": 5}}, ""Blace L3"": {""total"": 5, ""by_type"": {""car"": 5}}}",3
734,2,2026-05-08 13:49:57.385818,5,15,14,0,1,0,"{""Blace L1"": {""total"": 5, ""by_type"": {""bus"": 1, ""car"": 4}}, ""Blace L2"": {""total"": 6, ""by_type"": {""car"": 6}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",3
735,2,2026-05-08 13:54:57.643563,5,15,13,0,1,1,"{""Blace L1"": {""total"": 6, ""by_type"": {""bus"": 1, ""car"": 4, ""truck"": 1}}, ""Blace L2"": {""total"": 4, ""by_type"": {""car"": 4}}, ""Blace L3"": {""total"": 5, ""by_type"": {""car"": 5}}}",2
736,2,2026-05-08 13:59:57.714892,5,14,14,0,0,0,"{""Blace L1"": {""total"": 3, ""by_type"": {""car"": 3}}, ""Blace L2"": {""total"": 6, ""by_type"": {""car"": 6}}, ""Blace L3"": {""total"": 5, ""by_type"": {""car"": 5}}}",2
737,2,2026-05-08 14:04:58.091598,5,11,11,0,0,0,"{""Blace L1"": {""total"": 3, ""by_type"": {""car"": 3}}, ""Blace L2"": {""total"": 4, ""by_type"": {""car"": 4}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",2
738,2,2026-05-08 14:09:58.139097,5,14,14,0,0,0,"{""Blace L1"": {""total"": 6, ""by_type"": {""car"": 6}}, ""Blace L2"": {""total"": 4, ""by_type"": {""car"": 4}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",2
739,2,2026-05-08 14:14:58.395243,5,14,14,0,0,0,"{""Blace L1"": {""total"": 5, ""by_type"": {""car"": 5}}, ""Blace L2"": {""total"": 5, ""by_type"": {""car"": 5}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",2
740,2,2026-05-08 14:19:58.480075,5,17,16,0,0,1,"{""Blace L1"": {""total"": 7, ""by_type"": {""car"": 6, ""truck"": 1}}, ""Blace L2"": {""total"": 5, ""by_type"": {""car"": 5}}, ""Blace L3"": {""total"": 5, ""by_type"": {""car"": 5}}}",2
741,2,2026-05-08 14:24:58.687369,5,12,12,0,0,0,"{""Blace L1"": {""total"": 6, ""by_type"": {""car"": 6}}, ""Blace L2"": {""total"": 2, ""by_type"": {""car"": 2}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",2
742,2,2026-05-08 14:29:58.934604,5,15,15,0,0,0,"{""Blace L1"": {""total"": 7, ""by_type"": {""car"": 7}}, ""Blace L2"": {""total"": 4, ""by_type"": {""car"": 4}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",2
743,2,2026-05-08 22:13:00.578731,5,15,14,0,0,1,"{""Blace L1"": {""total"": 7, ""by_type"": {""car"": 6, ""truck"": 1}}, ""Blace L2"": {""total"": 4, ""by_type"": {""car"": 4}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",0.5
744,2,2026-05-08 22:18:32.178632,5,5,5,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 2, ""by_type"": {""car"": 2}}, ""Blace L3"": {""total"": 3, ""by_type"": {""car"": 3}}}",2
745,2,2026-05-08 22:23:32.242712,5,7,7,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 3, ""by_type"": {""car"": 3}}, ""Blace L3"": {""total"": 4, ""by_type"": {""car"": 4}}}",2
746,2,2026-05-08 22:28:32.739967,5,3,3,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 1, ""by_type"": {""car"": 1}}, ""Blace L3"": {""total"": 2, ""by_type"": {""car"": 2}}}",2
747,2,2026-05-08 22:33:38.879057,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",0.5
748,2,2026-05-08 22:38:39.046326,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
749,2,2026-05-08 22:43:39.265312,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",2
750,2,2026-05-08 22:48:39.277358,5,3,3,0,0,0,"{""Blace L1"": {""total"": 1, ""by_type"": {""car"": 1}}, ""Blace L2"": {""total"": 1, ""by_type"": {""car"": 1}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",2
751,2,2026-05-08 22:53:39.328007,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
752,2,2026-05-08 22:58:53.730703,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",0.5
753,2,2026-05-08 23:03:53.785129,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
754,2,2026-05-08 23:08:54.248993,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
755,2,2026-05-08 23:13:54.698142,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
756,2,2026-05-08 23:19:18.511074,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",0.5
757,2,2026-05-08 23:24:18.798805,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
758,2,2026-05-08 23:29:18.92405,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
759,2,2026-05-08 23:34:19.282813,5,3,3,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 1, ""by_type"": {""car"": 1}}, ""Blace L3"": {""total"": 2, ""by_type"": {""car"": 2}}}",2
760,2,2026-05-08 23:39:19.346243,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2
761,2,2026-05-08 23:44:20.188562,5,2,2,0,0,0,"{""Blace L1"": {""total"": 1, ""by_type"": {""car"": 1}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",1
762,2,2026-05-08 23:49:20.284634,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",3
763,2,2026-05-08 23:54:20.628719,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",0.5
764,2,2026-05-08 23:59:20.845135,5,3,3,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 3, ""by_type"": {""car"": 3}}}",3.5
765,2,2026-05-09 00:04:21.008507,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",2
766,2,2026-05-09 00:09:22.436137,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",0.5
767,2,2026-05-09 00:14:22.611522,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",3.5
768,2,2026-05-09 00:19:23.779414,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",0.5
769,2,2026-05-09 00:24:24.088819,5,2,2,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 2, ""by_type"": {""car"": 2}}}",3
770,2,2026-05-09 00:29:24.287656,5,2,2,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 2, ""by_type"": {""car"": 2}}}",3
771,2,2026-05-09 00:34:24.458157,5,1,0,0,1,0,"{""Blace L1"": {""total"": 1, ""by_type"": {""bus"": 1}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",2.5
772,2,2026-05-09 00:39:24.618515,5,2,2,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 2, ""by_type"": {""car"": 2}}}",3
773,2,2026-05-09 00:44:24.666559,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",3.5
774,2,2026-05-09 00:49:27.117347,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",0.5
775,2,2026-05-09 00:54:27.156212,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",3.5
776,2,2026-05-09 00:59:27.389329,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",3
777,2,2026-05-09 01:04:42.868047,5,1,1,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",2.5
778,2,2026-05-09 01:09:43.026951,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",3.5
779,2,2026-05-09 01:14:43.12252,5,0,0,0,0,0,"{""Blace L1"": {""total"": 0, ""by_type"": {}}, ""Blace L2"": {""total"": 0, ""by_type"": {}}, ""Blace L3"": {""total"": 0, ""by_type"": {}}}",3.5
