id,crossing_id,track_id,vehicle_type,lane,entered_at,exited_at,duration_sec,frame_count,avg_confidence,notes
7159,2,17667,car,Blace L2,2026-05-03 16:59:38.18343,2026-05-03 17:04:24.955485,286.77,536,0.797,
7132,2,17666,car,Blace L1,2026-05-03 16:59:45.794605,2026-05-03 17:00:10.408051,24.61,47,0.342,
7142,2,17617,car,Blace L3,2026-05-03 16:59:51.137812,2026-05-03 17:01:20.51781,89.38,168,0.875,
7136,2,17682,car,Blace L2,2026-05-03 16:59:59.704976,2026-05-03 17:00:41.935261,42.23,80,0.39,
7133,2,17683,car,,2026-05-03 17:00:02.901505,2026-05-03 17:00:14.140128,11.24,22,0.33,
7139,2,17678,car,Blace L3,2026-05-03 17:00:03.42655,2026-05-03 17:00:58.023209,54.6,103,0.448,
7134,2,17687,car,,2026-05-03 17:00:22.088794,2026-05-03 17:00:33.838111,11.75,23,0.35,
7164,2,17686,car,Blace L3,2026-05-03 17:00:22.62597,2026-05-03 17:04:39.43536,256.81,480,0.687,
7135,2,17691,car,Blace L1,2026-05-03 17:00:28.516026,2026-05-03 17:00:35.982646,7.47,15,0.311,
7138,2,17682,car,Blace L2,2026-05-03 17:00:43.548569,2026-05-03 17:00:52.109791,8.56,17,0.363,
7172,2,17682,car,Blace L2,2026-05-03 17:00:56.94421,2026-05-03 17:06:07.006177,310.06,579,0.823,
7144,2,17693,car,,2026-05-03 17:01:00.680533,2026-05-03 17:01:47.596842,46.92,88,0.368,
7141,2,17678,car,Blace L3,2026-05-03 17:01:03.393159,2026-05-03 17:01:12.461849,9.07,18,0.333,
7143,2,17694,car,Blace L1,2026-05-03 17:01:07.64688,2026-05-03 17:01:29.678492,22.03,42,0.38,
7150,2,17678,car,Blace L3,2026-05-03 17:01:28.076768,2026-05-03 17:02:21.93491,53.86,101,0.685,
7149,2,17694,car,Blace L1,2026-05-03 17:01:30.743827,2026-05-03 17:02:16.578366,45.83,86,0.428,
7171,2,17700,car,Blace L3,2026-05-03 17:01:32.363957,2026-05-03 17:06:05.919945,273.56,511,0.748,
7146,2,17705,car,Blace L3,2026-05-03 17:01:45.46309,2026-05-03 17:02:01.562744,16.1,31,0.462,
7148,2,17704,car,Blace L2,2026-05-03 17:01:52.944899,2026-05-03 17:02:08.535321,15.59,30,0.481,
7151,2,17704,car,Blace L2,2026-05-03 17:02:10.143755,2026-05-03 17:02:25.133599,14.99,29,0.475,
7187,2,17694,car,Blace L1,2026-05-03 17:02:21.391755,2026-05-03 17:08:16.034783,354.64,662,0.688,
7153,2,17710,car,Blace L3,2026-05-03 17:02:22.462206,2026-05-03 17:03:09.244883,46.78,89,0.347,
7161,2,17678,car,Blace L3,2026-05-03 17:02:23.003254,2026-05-03 17:04:28.684402,125.68,236,0.73,
7181,2,17704,car,Blace L2,2026-05-03 17:02:29.899555,2026-05-03 17:07:36.311223,306.41,572,0.8,
7163,2,17711,car,Blace L2,2026-05-03 17:02:31.504566,2026-05-03 17:04:32.986495,121.48,228,0.501,
7174,2,17734,car,Blace L3,2026-05-03 17:03:40.463043,2026-05-03 17:06:21.011456,160.55,300,0.767,
7157,2,17729,car,Blace L2,2026-05-03 17:03:47.387164,2026-05-03 17:04:05.196183,17.81,34,0.413,
7162,2,17740,car,Blace L3,2026-05-03 17:03:49.526643,2026-05-03 17:04:32.986495,43.46,82,0.422,
7160,2,17743,car,Blace L1,2026-05-03 17:04:06.320107,2026-05-03 17:04:27.60531,21.29,41,0.411,
7169,2,17741,car,Blace L1,2026-05-03 17:04:06.320107,2026-05-03 17:05:16.358917,70.04,132,0.922,
7170,2,17742,car,Blace L1,2026-05-03 17:04:06.320107,2026-05-03 17:05:55.166675,108.85,204,0.871,
7185,2,17744,car,Blace L3,2026-05-03 17:04:06.320107,2026-05-03 17:08:03.083947,236.76,442,0.769,
7182,2,17740,car,Blace L3,2026-05-03 17:04:34.600199,2026-05-03 17:07:37.400076,182.8,341,0.854,
7196,2,17711,car,Blace L2,2026-05-03 17:04:42.08885,2026-05-03 17:08:51.943548,249.85,461,0.849,
7165,2,17754,car,Blace L2,2026-05-03 17:04:46.895987,2026-05-03 17:04:55.505865,8.61,17,0.425,
7166,2,17755,car,,2026-05-03 17:04:50.121543,2026-05-03 17:04:57.655894,7.53,15,0.336,
7194,2,17756,car,Blace L3,2026-05-03 17:04:52.258486,2026-05-03 17:08:36.924726,224.67,414,0.724,
7167,2,17757,car,,2026-05-03 17:04:53.893308,2026-05-03 17:05:04.085737,10.19,20,0.402,
7168,2,17758,car,Blace L2,2026-05-03 17:05:00.323443,2026-05-03 17:05:12.597796,12.27,24,0.517,
7205,2,17758,car,Blace L2,2026-05-03 17:05:15.816452,2026-05-03 17:10:05.368084,289.55,535,0.78,
7175,2,17763,car,Blace L2,2026-05-03 17:05:23.372439,2026-05-03 17:06:33.826183,70.45,132,0.409,
7178,2,17771,car,Blace L1,2026-05-03 17:05:57.882698,2026-05-03 17:06:57.942855,60.06,113,0.582,
7173,2,17773,car,Blace L3,2026-05-03 17:06:03.757694,2026-05-03 17:06:16.718264,12.96,25,0.367,
7176,2,17780,car,,2026-05-03 17:06:12.875635,2026-05-03 17:06:35.977648,23.1,44,0.428,
7183,2,17775,car,Blace L1,2026-05-03 17:06:23.66618,2026-05-03 17:07:43.287216,79.62,149,0.525,
7204,2,17782,car,Blace L1,2026-05-03 17:06:23.66618,2026-05-03 17:09:56.662658,213,393,0.794,
7211,2,17788,car,Blace L2,2026-05-03 17:06:30.097439,2026-05-03 17:13:01.592082,391.49,549,0.743,
7191,2,17787,car,Blace L3,2026-05-03 17:06:31.685902,2026-05-03 17:08:28.315231,116.63,218,0.653,
7193,2,17793,car,Blace L2,2026-05-03 17:06:37.054723,2026-05-03 17:08:35.861083,118.81,217,0.625,
7190,2,17773,car,Blace L3,2026-05-03 17:06:38.119245,2026-05-03 17:08:28.315231,110.2,206,0.682,
7179,2,17780,car,,2026-05-03 17:06:45.092632,2026-05-03 17:07:15.247194,30.15,57,0.412,
7180,2,17803,car,Blace L3,2026-05-03 17:06:57.407421,2026-05-03 17:07:15.791278,18.38,35,0.396,
7199,2,17805,car,Blace L1,2026-05-03 17:07:03.837312,2026-05-03 17:09:04.426046,120.59,220,0.884,
7192,2,17824,car,Blace L3,2026-05-03 17:07:43.287216,2026-05-03 17:08:32.555739,49.27,88,0.601,
7210,2,17775,car,Blace L1,2026-05-03 17:07:44.364345,2026-05-03 17:12:35.515067,291.15,362,0.777,
7188,2,17827,car,,2026-05-03 17:08:02.563352,2026-05-03 17:08:28.315231,25.75,49,0.438,
7186,2,17831,car,Blace L1,2026-05-03 17:08:06.294305,2026-05-03 17:08:14.401031,8.11,16,0.436,
7198,2,17833,car,Blace L3,2026-05-03 17:08:14.938742,2026-05-03 17:08:59.552266,44.61,79,0.518,
7189,2,17830,car,Blace L1,2026-05-03 17:08:17.638167,2026-05-03 17:08:28.315231,10.68,21,0.34,
7197,2,17845,car,Blace L3,2026-05-03 17:08:31.925264,2026-05-03 17:08:54.66868,22.74,43,0.383,
7209,2,17830,car,Blace L1,2026-05-03 17:08:34.788554,2026-05-03 17:11:45.695276,190.91,244,0.768,
7217,2,17793,car,Blace L2,2026-05-03 17:08:39.076145,2026-05-03 17:13:51.654312,312.58,406,0.813,
7203,2,17824,car,Blace L3,2026-05-03 17:08:39.606691,2026-05-03 17:09:56.130293,76.52,144,0.833,
7195,2,17849,car,Blace L2,2026-05-03 17:08:40.139742,2026-05-03 17:08:50.886463,10.75,21,0.418,
7200,2,17852,car,Blace L1,2026-05-03 17:08:41.743036,2026-05-03 17:09:16.720138,34.98,66,0.496,
7231,2,17849,car,Blace L2,2026-05-03 17:08:55.208497,2026-05-03 17:16:56.958832,481.75,717,0.824,
7224,2,17845,car,Blace L3,2026-05-03 17:08:57.916575,2026-05-03 17:14:52.591364,354.67,485,0.787,
7206,2,17833,bus,Blace L3,2026-05-03 17:09:00.655783,2026-05-03 17:10:05.90976,65.25,123,0.853,
7201,2,17875,car,,2026-05-03 17:09:14.596299,2026-05-03 17:09:22.059309,7.46,15,0.357,
7225,2,17868,car,Blace L3,2026-05-03 17:09:15.136918,2026-05-03 17:15:14.92691,359.79,495,0.857,
7233,2,17877,car,Blace L3,2026-05-03 17:09:15.136918,2026-05-03 17:16:58.589579,463.45,683,0.829,
7214,2,17852,car,Blace L1,2026-05-03 17:09:26.303395,2026-05-03 17:13:42.72453,256.42,302,0.802,
7202,2,17882,car,Blace L3,2026-05-03 17:09:30.041946,2026-05-03 17:09:41.212715,11.17,22,0.407,
7221,2,17883,car,Blace L1,2026-05-03 17:09:36.399406,2026-05-03 17:14:20.101511,283.7,352,0.763,
7207,2,17892,car,,2026-05-03 17:10:03.209252,2026-05-03 17:10:30.616168,27.41,52,0.379,
7236,2,17904,car,Blace L3,2026-05-03 17:10:12.415919,2026-05-03 17:17:24.576026,432.16,623,0.784,
7246,2,17916,car,Blace L3,2026-05-03 17:10:27.424285,2026-05-03 17:20:02.300492,574.88,771,0.731,
7227,2,17912,car,Blace L1,2026-05-03 17:10:30.616168,2026-05-03 17:16:00.534321,329.92,437,0.776,
7208,2,17918,car,Blace L2,2026-05-03 17:10:32.748401,2026-05-03 17:11:45.695276,72.95,24,0.397,
7218,2,17933,car,Blace L2,2026-05-03 17:12:42.416502,2026-05-03 17:13:59.134064,76.72,143,0.391,
7212,2,17935,car,Blace L1,2026-05-03 17:12:53.604841,2026-05-03 17:13:09.105882,15.5,30,0.506,
7219,2,17934,car,Blace L2,2026-05-03 17:12:54.672218,2026-05-03 17:14:08.291951,73.62,137,0.729,
7245,2,17936,car,Blace L1,2026-05-03 17:13:09.642481,2026-05-03 17:20:01.698796,412.06,644,0.805,
7232,2,17935,car,Blace L1,2026-05-03 17:13:10.18572,2026-05-03 17:16:58.048184,227.86,420,0.823,
7213,2,17951,car,Blace L2,2026-05-03 17:13:21.472709,2026-05-03 17:13:35.485204,14.01,27,0.387,
7215,2,17954,car,Blace L1,2026-05-03 17:13:31.748031,2026-05-03 17:13:43.301267,11.55,22,0.469,
7216,2,17951,car,Blace L2,2026-05-03 17:13:36.62854,2026-05-03 17:13:46.757758,10.13,19,0.352,
7220,2,17958,car,Blace L1,2026-05-03 17:13:59.134064,2026-05-03 17:14:12.0126,12.88,25,0.371,
7229,2,17933,car,Blace L2,2026-05-03 17:14:00.22814,2026-05-03 17:16:50.884541,170.66,315,0.651,
7238,2,17934,car,Blace L2,2026-05-03 17:14:09.355924,2026-05-03 17:17:42.935991,213.58,392,0.851,
7257,2,17963,car,Blace L2,2026-05-03 17:14:13.105874,2026-05-03 17:21:22.100347,428.99,616,0.745,
7242,2,17959,car,Blace L2,2026-05-03 17:14:14.272854,2026-05-03 17:18:46.403007,272.13,498,0.678,
7247,2,17958,car,Blace L1,2026-05-03 17:14:15.87312,2026-05-03 17:20:09.261077,353.39,536,0.729,
7222,2,17970,car,,2026-05-03 17:14:28.715052,2026-05-03 17:14:36.114077,7.4,15,0.358,
7223,2,17974,car,Blace L3,2026-05-03 17:14:30.319639,2026-05-03 17:14:38.254448,7.93,16,0.328,
7256,2,17985,car,Blace L1,2026-05-03 17:15:17.640388,2026-05-03 17:21:17.299026,359.66,486,0.666,
7248,2,17993,car,Blace L3,2026-05-03 17:15:31.64574,2026-05-03 17:20:09.261077,277.62,394,0.793,
7226,2,17994,car,Blace L1,2026-05-03 17:15:34.30684,2026-05-03 17:15:51.666356,17.36,32,0.474,
7249,2,17994,car,Blace L1,2026-05-03 17:15:52.860243,2026-05-03 17:20:09.261077,256.4,356,0.635,
7230,2,17998,car,Blace L3,2026-05-03 17:15:55.05541,2026-05-03 17:16:50.884541,55.83,102,0.541,
7228,2,18002,car,Blace L3,2026-05-03 17:16:00.000667,2026-05-03 17:16:08.202469,8.2,16,0.413,
7234,2,18015,car,Blace L2,2026-05-03 17:16:51.987794,2026-05-03 17:17:07.51797,15.53,29,0.45,
7235,2,18017,car,Blace L3,2026-05-03 17:16:51.987794,2026-05-03 17:17:22.317567,30.33,56,0.36,
7239,2,18013,car,Blace L1,2026-05-03 17:16:51.987794,2026-05-03 17:18:14.965057,82.98,151,0.769,
7244,2,18014,bus,Blace L1,2026-05-03 17:16:51.987794,2026-05-03 17:18:56.785845,124.8,227,0.577,
7272,2,18015,car,Blace L2,2026-05-03 17:17:11.970749,2026-05-03 17:22:26.993374,315.02,410,0.778,
7237,2,18023,car,,2026-05-03 17:17:18.4474,2026-05-03 17:17:30.652166,12.2,23,0.357,
7252,2,18024,car,Blace L3,2026-05-03 17:17:21.760032,2026-05-03 17:20:56.13169,214.37,221,0.748,
7250,2,18025,car,Blace L3,2026-05-03 17:17:29.563536,2026-05-03 17:20:09.261077,159.7,181,0.663,
7286,2,18020,car,Blace L3,2026-05-03 17:17:32.340479,2026-05-03 17:24:14.254486,401.91,573,0.757,
7241,2,18034,car,Blace L2,2026-05-03 17:18:02.26298,2026-05-03 17:18:31.625033,29.36,54,0.457,
7243,2,18037,car,Blace L3,2026-05-03 17:18:08.386751,2026-05-03 17:18:56.785845,48.4,89,0.447,
7240,2,18042,car,,2026-05-03 17:18:18.73803,2026-05-03 17:18:30.026884,11.29,21,0.319,
7254,2,18034,car,Blace L2,2026-05-03 17:18:32.704922,2026-05-03 17:20:58.252691,145.55,97,0.595,
7251,2,18047,car,Blace L2,2026-05-03 17:18:51.34798,2026-05-03 17:20:09.261077,77.91,33,0.498,
7264,2,18014,bus,Blace L1,2026-05-03 17:20:06.62224,2026-05-03 17:21:56.25918,109.64,145,0.583,
7253,2,18071,car,Blace L2,2026-05-03 17:20:43.282233,2026-05-03 17:20:57.187288,13.91,27,0.383,
7259,2,18067,car,Blace L3,2026-05-03 17:20:43.282233,2026-05-03 17:21:29.020668,45.74,87,0.917,
7261,2,18068,car,Blace L3,2026-05-03 17:20:43.282233,2026-05-03 17:21:34.30866,51.03,97,0.719,
7271,2,18066,car,Blace L1,2026-05-03 17:20:43.282233,2026-05-03 17:22:26.993374,103.71,196,0.898,
7288,2,18070,car,Blace L3,2026-05-03 17:20:43.282233,2026-05-03 17:24:28.684374,225.4,423,0.716,
7255,2,18072,truck,Blace L1,2026-05-03 17:20:45.556545,2026-05-03 17:21:07.301628,21.75,42,0.509,
7267,2,17993,car,Blace L3,2026-05-03 17:20:57.187288,2026-05-03 17:22:10.057555,72.87,138,0.894,
7284,2,18034,car,Blace L2,2026-05-03 17:20:59.302905,2026-05-03 17:24:01.442918,182.14,342,0.832,
7260,2,18071,car,Blace L2,2026-05-03 17:21:04.11523,2026-05-03 17:21:33.25507,29.14,56,0.413,
7258,2,18069,car,Blace L1,2026-05-03 17:21:05.187368,2026-05-03 17:21:23.179227,17.99,35,0.435,
7263,2,18078,car,Blace L3,2026-05-03 17:21:14.108028,2026-05-03 17:21:49.779797,35.67,68,0.424,
7281,2,17985,truck,Blace L1,2026-05-03 17:21:18.366725,2026-05-03 17:23:14.00638,115.64,216,0.784,
7262,2,18069,car,Blace L1,2026-05-03 17:21:29.558017,2026-05-03 17:21:47.080931,17.52,34,0.523,
7276,2,18071,car,Blace L2,2026-05-03 17:21:34.30866,2026-05-03 17:22:55.368955,81.06,151,0.7,
7273,2,18068,car,Blace L3,2026-05-03 17:21:35.38438,2026-05-03 17:22:35.025863,59.64,113,0.833,
7337,2,18109,car,Blace L2,2026-05-03 17:21:39.080896,2026-05-03 17:27:45.032392,365.95,685,0.786,
7266,2,18113,car,Blace L1,2026-05-03 17:21:45.511485,2026-05-03 17:21:56.792174,11.28,22,0.682,
7265,2,18116,car,Blace L2,2026-05-03 17:21:48.172935,2026-05-03 17:21:56.25918,8.09,16,0.391,
7270,2,18117,car,Blace L3,2026-05-03 17:21:48.172935,2026-05-03 17:22:22.216109,34.04,65,0.542,
7296,2,18069,car,Blace L1,2026-05-03 17:21:49.779797,2026-05-03 17:25:09.055602,199.28,374,0.773,
7269,2,18136,car,Blace L3,2026-05-03 17:21:57.860671,2026-05-03 17:22:21.154034,23.29,45,0.528,
7274,2,18113,car,Blace L1,2026-05-03 17:21:57.860671,2026-05-03 17:22:37.166776,39.31,75,0.66,
7268,2,18101,car,Blace L1,2026-05-03 17:22:00.524653,2026-05-03 17:22:17.433056,16.91,33,0.45,
7298,2,18140,car,Blace L3,2026-05-03 17:22:16.404852,2026-05-03 17:25:09.055602,172.65,324,0.624,
7297,2,18101,car,Blace L1,2026-05-03 17:22:18.50555,2026-05-03 17:25:09.055602,170.55,320,0.638,
7275,2,18154,car,Blace L1,2026-05-03 17:22:28.589081,2026-05-03 17:22:38.225222,9.64,19,0.474,
7301,2,18117,car,Blace L3,2026-05-03 17:22:31.78641,2026-05-03 17:25:17.6889,165.9,311,0.818,
7303,2,18169,car,Blace L2,2026-05-03 17:22:37.166776,2026-05-03 17:25:24.592345,167.43,314,0.633,
7322,2,18136,car,Blace L3,2026-05-03 17:22:39.301403,2026-05-03 17:26:34.585053,235.28,442,0.749,
7277,2,18176,car,,2026-05-03 17:22:41.985271,2026-05-03 17:22:56.433514,14.45,26,0.376,
7278,2,18180,car,Blace L1,2026-05-03 17:22:44.104555,2026-05-03 17:22:59.091445,14.99,27,0.386,
7295,2,18164,car,Blace L1,2026-05-03 17:22:49.472505,2026-05-03 17:25:09.055602,139.58,264,0.811,
7312,2,18071,car,Blace L2,2026-05-03 17:22:56.433514,2026-05-03 17:26:00.61724,184.18,348,0.893,
7279,2,18185,car,Blace L2,2026-05-03 17:22:57.504561,2026-05-03 17:23:04.930331,7.43,15,0.368,
7370,2,18180,car,Blace L1,2026-05-03 17:23:00.671646,2026-05-03 17:31:21.488361,500.82,894,0.768,
7280,2,18187,car,,2026-05-03 17:23:01.747582,2026-05-03 17:23:09.77908,8.03,16,0.381,
7282,2,18191,car,,2026-05-03 17:23:12.429503,2026-05-03 17:23:21.883725,9.45,19,0.35,
7287,2,18185,car,Blace L2,2026-05-03 17:23:17.160638,2026-05-03 17:24:19.071315,61.91,118,0.473,
7283,2,18194,car,Blace L1,2026-05-03 17:23:31.338771,2026-05-03 17:23:44.505858,13.17,26,0.451,
7285,2,18194,car,Blace L1,2026-05-03 17:23:49.806351,2026-05-03 17:24:07.319115,17.51,34,0.449,
7292,2,18194,car,Blace L1,2026-05-03 17:24:19.071315,2026-05-03 17:24:52.139064,33.07,63,0.442,
7299,2,18185,car,Blace L2,2026-05-03 17:24:20.695049,2026-05-03 17:25:10.156574,49.46,94,0.596,
7290,2,18211,car,Blace L3,2026-05-03 17:24:27.619115,2026-05-03 17:24:44.547668,16.93,33,0.358,
7289,2,18215,car,Blace L2,2026-05-03 17:24:28.158687,2026-05-03 17:24:38.720047,10.56,21,0.524,
7291,2,18228,car,Blace L1,2026-05-03 17:24:35.560391,2026-05-03 17:24:44.547668,8.99,18,0.352,
7326,2,18211,car,Blace L3,2026-05-03 17:24:45.633716,2026-05-03 17:26:46.236899,120.6,228,0.807,
7293,2,18194,car,Blace L1,2026-05-03 17:24:53.195634,2026-05-03 17:25:00.585863,7.39,15,0.329,
7294,2,18241,car,Blace L3,2026-05-03 17:24:55.791213,2026-05-03 17:25:05.888622,10.1,20,0.383,
7311,2,18194,car,Blace L1,2026-05-03 17:25:09.610894,2026-05-03 17:25:49.528174,39.92,76,0.563,
7325,2,18241,car,Blace L3,2026-05-03 17:25:09.610894,2026-05-03 17:26:36.726287,87.12,165,0.642,
7304,2,18246,car,,2026-05-03 17:25:10.156574,2026-05-03 17:25:24.592345,14.44,28,0.415,
7307,2,18234,car,Blace L2,2026-05-03 17:25:10.156574,2026-05-03 17:25:39.395063,29.24,56,0.431,
7328,2,18243,car,Blace L1,2026-05-03 17:25:10.156574,2026-05-03 17:26:58.992964,108.84,206,0.881,
7302,2,18240,car,Blace L2,2026-05-03 17:25:10.703615,2026-05-03 17:25:22.459577,11.76,23,0.435,
7305,2,15482,truck,,2026-05-03 17:25:11.777656,2026-05-03 17:25:26.721665,14.94,29,0.473,
7310,2,18245,car,Blace L1,2026-05-03 17:25:16.071796,2026-05-03 17:25:48.454993,32.38,62,0.533,
7306,2,18240,car,Blace L2,2026-05-03 17:25:23.522037,2026-05-03 17:25:37.287875,13.77,27,0.478,
7347,2,18262,car,Blace L3,2026-05-03 17:25:25.11934,2026-05-03 17:28:33.317993,188.2,353,0.758,
7324,2,18269,car,,2026-05-03 17:25:25.665326,2026-05-03 17:26:36.188731,70.52,134,0.366,
7358,2,18246,car,Blace L3,2026-05-03 17:25:25.665326,2026-05-03 17:30:20.414185,294.75,513,0.707,
7360,2,18169,car,Blace L2,2026-05-03 17:25:26.721665,2026-05-03 17:30:29.899881,303.18,529,0.891,
7308,2,18272,car,Blace L1,2026-05-03 17:25:28.295138,2026-05-03 17:25:48.454993,20.16,39,0.56,
7309,2,15482,truck,,2026-05-03 17:25:36.218314,2026-05-03 17:25:48.454993,12.24,24,0.489,
7316,2,18240,car,Blace L2,2026-05-03 17:25:38.86473,2026-05-03 17:26:09.607033,30.74,59,0.437,
7315,2,18245,car,Blace L1,2026-05-03 17:25:49.528174,2026-05-03 17:26:04.824551,15.3,30,0.586,
7329,2,15482,truck,,2026-05-03 17:25:49.528174,2026-05-03 17:27:17.437425,87.91,164,0.656,
7319,2,18194,car,Blace L1,2026-05-03 17:25:50.605642,2026-05-03 17:26:21.831301,31.23,60,0.455,
7313,2,18299,car,Blace L2,2026-05-03 17:25:54.82771,2026-05-03 17:26:04.824551,10,20,0.337,
7314,2,18300,truck,Blace L1,2026-05-03 17:25:55.348437,2026-05-03 17:26:04.824551,9.48,19,0.503,
7321,2,18288,truck,Blace L1,2026-05-03 17:25:56.396371,2026-05-03 17:26:27.123797,30.73,59,0.356,
7317,2,18245,truck,Blace L1,2026-05-03 17:26:05.880818,2026-05-03 17:26:19.721316,13.84,27,0.506,
7318,2,18309,car,Blace L1,2026-05-03 17:26:10.143234,2026-05-03 17:26:19.721316,9.58,19,0.526,
7320,2,18311,car,Blace L1,2026-05-03 17:26:10.681673,2026-05-03 17:26:21.831301,11.15,22,0.409,
7346,2,18240,car,Blace L2,2026-05-03 17:26:11.211626,2026-05-03 17:28:17.905135,126.69,237,0.735,
7323,2,18312,car,Blace L2,2026-05-03 17:26:18.118844,2026-05-03 17:26:35.117953,17,33,0.535,
7361,2,18245,car,Blace L1,2026-05-03 17:26:20.771475,2026-05-03 17:30:29.899881,249.13,427,0.796,
7333,2,18194,car,Blace L1,2026-05-03 17:26:22.903798,2026-05-03 17:27:32.313645,69.41,129,0.507,
7343,2,18314,car,Blace L2,2026-05-03 17:26:22.903798,2026-05-03 17:28:06.25386,103.35,193,0.453,
7374,2,18312,car,Blace L2,2026-05-03 17:26:36.188731,2026-05-03 17:32:05.542063,329.35,571,0.793,
7327,2,18330,truck,Blace L1,2026-05-03 17:26:40.429313,2026-05-03 17:26:49.39079,8.96,18,0.471,
7344,2,18241,car,Blace L3,2026-05-03 17:26:45.175055,2026-05-03 17:28:15.769416,90.59,169,0.905,
7362,2,18336,car,Blace L3,2026-05-03 17:26:46.236899,2026-05-03 17:30:42.620585,236.38,403,0.736,
7330,2,18288,car,Blace L1,2026-05-03 17:26:50.46795,2026-05-03 17:27:19.593141,29.13,53,0.357,
7331,2,18342,car,Blace L1,2026-05-03 17:26:53.111244,2026-05-03 17:27:19.593141,26.48,48,0.411,
7332,2,18343,car,Blace L2,2026-05-03 17:27:05.36004,2026-05-03 17:27:24.869634,19.51,35,0.349,
7483,2,18362,truck,,2026-05-03 17:27:18.541645,2026-05-03 17:45:17.790632,1079.25,1746,0.669,
7336,2,18288,truck,Blace L1,2026-05-03 17:27:20.667742,2026-05-03 17:27:39.223872,18.56,36,0.397,
7334,2,18368,car,Blace L1,2026-05-03 17:27:22.758725,2026-05-03 17:27:33.38731,10.63,21,0.504,
7368,2,18360,car,Blace L3,2026-05-03 17:27:25.9391,2026-05-03 17:31:17.745859,231.81,390,0.707,
7335,2,18374,car,,2026-05-03 17:27:28.063004,2026-05-03 17:27:38.151822,10.09,20,0.41,
7340,2,18376,car,Blace L1,2026-05-03 17:27:33.918001,2026-05-03 17:27:55.687214,21.77,42,0.409,
7339,2,18194,car,Blace L1,2026-05-03 17:27:35.481769,2026-05-03 17:27:50.898856,15.42,30,0.56,
7338,2,18288,car,Blace L1,2026-05-03 17:27:40.287274,2026-05-03 17:27:48.229786,7.94,16,0.416,
7341,2,18383,car,Blace L1,2026-05-03 17:27:46.657731,2026-05-03 17:27:57.25406,10.6,21,0.356,
7342,2,18288,bus,Blace L1,2026-05-03 17:27:51.956764,2026-05-03 17:28:04.654141,12.7,25,0.36,
7351,2,18194,truck,Blace L1,2026-05-03 17:27:51.956764,2026-05-03 17:28:50.951558,58.99,112,0.607,
7345,2,18288,car,Blace L1,2026-05-03 17:28:06.781005,2026-05-03 17:28:16.301026,9.52,19,0.393,
7350,2,18314,car,Blace L2,2026-05-03 17:28:10.475136,2026-05-03 17:28:49.364427,38.89,74,0.467,
7348,2,18240,bus,Blace L2,2026-05-03 17:28:23.755143,2026-05-03 17:28:36.022022,12.27,24,0.61,
7349,2,18288,car,Blace L1,2026-05-03 17:28:32.791655,2026-05-03 17:28:41.908431,9.12,18,0.419,
7403,2,18417,car,Blace L3,2026-05-03 17:28:42.44254,2026-05-03 17:34:45.104134,362.66,590,0.813,
7354,2,18240,car,Blace L2,2026-05-03 17:28:42.986061,2026-05-03 17:29:57.604867,74.62,101,0.759,
7352,2,18415,car,Blace L1,2026-05-03 17:28:53.078358,2026-05-03 17:29:01.494517,8.42,17,0.559,
7420,2,18421,car,Blace L3,2026-05-03 17:28:54.127519,2026-05-03 17:35:56.566001,422.44,701,0.784,
7355,2,18194,car,Blace L1,2026-05-03 17:29:08.442376,2026-05-03 17:30:01.318055,52.88,60,0.453,
7357,2,18314,car,Blace L2,2026-05-03 17:29:12.648058,2026-05-03 17:30:17.245428,64.6,82,0.371,
7353,2,18425,car,Blace L3,2026-05-03 17:29:13.179722,2026-05-03 17:29:24.748338,11.57,23,0.33,
7364,2,18240,car,Blace L2,2026-05-03 17:29:58.66352,2026-05-03 17:30:53.347636,54.68,97,0.843,
7356,2,18435,car,Blace L2,2026-05-03 17:30:01.848526,2026-05-03 17:30:11.963806,10.12,20,0.335,
7359,2,18194,truck,Blace L1,2026-05-03 17:30:02.389099,2026-05-03 17:30:26.190861,23.8,46,0.433,
7396,2,18440,car,Blace L1,2026-05-03 17:30:06.654536,2026-05-03 17:34:12.301427,245.65,410,0.729,
7432,2,18441,car,Blace L3,2026-05-03 17:30:26.717731,2026-05-03 17:37:15.328746,408.61,714,0.737,
7363,2,18194,truck,Blace L1,2026-05-03 17:30:27.253819,2026-05-03 17:30:44.751137,17.5,34,0.651,
7392,2,18314,car,Blace L2,2026-05-03 17:30:33.591135,2026-05-03 17:34:00.611701,207.02,337,0.86,
7417,2,18435,car,Blace L2,2026-05-03 17:30:34.114962,2026-05-03 17:35:43.625842,309.51,529,0.837,
7400,2,18445,car,Blace L1,2026-05-03 17:30:37.31862,2026-05-03 17:34:41.876615,244.56,408,0.675,
7371,2,18456,car,Blace L1,2026-05-03 17:30:48.869406,2026-05-03 17:31:24.680589,35.81,68,0.746,
7381,2,18459,car,Blace L2,2026-05-03 17:30:48.869406,2026-05-03 17:32:31.139315,102.27,193,0.566,
