id,crossing_id,track_id,vehicle_type,lane,entered_at,exited_at,duration_sec,was_reassigned,frame_count,avg_confidence,notes
1706,5,1305,car,,2026-05-05 17:48:49.530661+02,2026-05-05 17:48:52.73778+02,3.21,f,23,0.585,
1713,5,2,car,,2026-05-05 17:48:53.75883+02,2026-05-05 17:49:06.4415+02,12.68,f,88,0.625,
1710,5,1314,car,Kafasan L2,2026-05-05 17:48:54.338924+02,2026-05-05 17:48:59.552959+02,5.21,f,37,0.807,
1708,5,1315,truck,,2026-05-05 17:48:54.484122+02,2026-05-05 17:48:56.933672+02,2.45,f,18,0.558,
1714,5,956,car,,2026-05-05 17:48:59.848184+02,2026-05-05 17:49:06.584849+02,6.74,f,47,0.445,
1711,5,1333,truck,,2026-05-05 17:49:02.182702+02,2026-05-05 17:49:04.237899+02,2.06,f,15,0.556,
1712,5,1335,car,Kafasan L2,2026-05-05 17:49:03.374335+02,2026-05-05 17:49:06.150893+02,2.78,f,20,0.799,lane_switch:Kafasan L2>Kafasan L3
1717,5,2,car,,2026-05-05 17:49:08.936718+02,2026-05-05 17:49:33.063394+02,24.13,f,164,0.653,
1715,5,956,car,,2026-05-05 17:49:09.370797+02,2026-05-05 17:49:19.202343+02,9.83,f,68,0.498,
1716,5,1353,truck,Kafasan L1,2026-05-05 17:49:19.059319+02,2026-05-05 17:49:22.791974+02,3.73,f,26,0.855,
1724,5,956,car,,2026-05-05 17:49:19.670204+02,2026-05-05 17:49:47.522078+02,27.85,f,190,0.465,
1718,5,1362,truck,,2026-05-05 17:49:28.281191+02,2026-05-05 17:49:33.063394+02,4.78,f,33,0.574,
1719,5,2,car,,2026-05-05 17:49:33.359072+02,2026-05-05 17:49:35.815186+02,2.46,f,18,0.626,
1720,5,1372,car,Kafasan L2,2026-05-05 17:49:35.237061+02,2026-05-05 17:49:37.464715+02,2.23,f,16,0.772,
1722,5,2,car,,2026-05-05 17:49:36.103209+02,2026-05-05 17:49:41.581786+02,5.48,f,38,0.608,
1721,5,1379,car,,2026-05-05 17:49:37.613116+02,2026-05-05 17:49:40.855538+02,3.24,f,23,0.585,
1728,5,2,car,,2026-05-05 17:49:41.876058+02,2026-05-05 17:49:54.491067+02,12.62,f,88,0.625,
1725,5,1388,car,Kafasan L2,2026-05-05 17:49:42.454342+02,2026-05-05 17:49:47.666098+02,5.21,f,37,0.807,
1723,5,1389,truck,,2026-05-05 17:49:42.59992+02,2026-05-05 17:49:45.053468+02,2.45,f,18,0.558,
1729,5,956,car,,2026-05-05 17:49:47.967243+02,2026-05-05 17:49:54.636109+02,6.67,f,47,0.445,
1726,5,1407,truck,,2026-05-05 17:49:50.284931+02,2026-05-05 17:49:52.312513+02,2.03,f,15,0.556,
1727,5,1409,car,Kafasan L2,2026-05-05 17:49:51.450343+02,2026-05-05 17:49:54.199982+02,2.75,f,20,0.799,lane_switch:Kafasan L2>Kafasan L3
1731,5,2,car,,2026-05-05 17:49:56.936546+02,2026-05-05 17:50:12.507666+02,15.57,f,107,0.688,
1730,5,956,car,,2026-05-05 17:49:57.378759+02,2026-05-05 17:50:07.144765+02,9.77,f,68,0.498,
1732,5,1427,truck,Kafasan L1,2026-05-05 17:50:06.998885+02,2026-05-05 17:50:12.507666+02,5.51,f,38,0.882,lane_switch:Kafasan L1>Kafasan L2
1733,5,956,car,,2026-05-05 17:50:07.583521+02,2026-05-05 17:50:41.300545+02,33.72,f,64,0.47,
1738,5,2,car,,2026-05-05 17:50:12.844211+02,2026-05-05 17:52:03.219984+02,110.38,f,268,0.693,
1734,5,956,car,,2026-05-05 17:50:41.589309+02,2026-05-05 17:50:49.994033+02,8.4,f,59,0.463,
1735,5,956,car,,2026-05-05 17:50:51.550254+02,2026-05-05 17:50:53.842851+02,2.29,f,17,0.418,
1736,5,1425,car,,2026-05-05 17:50:51.550254+02,2026-05-05 17:50:54.569901+02,3.02,f,22,0.403,
1737,5,1425,car,,2026-05-05 17:51:25.165883+02,2026-05-05 17:51:27.825368+02,2.66,f,19,0.386,
1740,5,1478,car,,2026-05-05 17:51:30.295932+02,2026-05-05 17:52:09.387537+02,39.09,f,105,0.455,
1739,5,1485,truck,,2026-05-05 17:51:37.652486+02,2026-05-05 17:52:03.219984+02,25.57,f,17,0.573,
1751,5,2,car,,2026-05-05 17:52:04.91052+02,2026-05-05 17:54:09.575667+02,124.67,f,240,0.598,
1743,5,1491,car,,2026-05-05 17:52:08.255298+02,2026-05-05 17:52:19.875438+02,11.62,f,80,0.591,
1742,5,1478,car,,2026-05-05 17:52:09.883647+02,2026-05-05 17:52:18.306383+02,8.42,f,59,0.424,
1741,5,1497,car,Kafasan L3,2026-05-05 17:52:12.824197+02,2026-05-05 17:52:14.994026+02,2.17,f,16,0.761,lane_switch:Kafasan L3>Kafasan L2
1744,5,1478,car,,2026-05-05 17:52:18.595372+02,2026-05-05 17:52:48.08265+02,29.49,f,45,0.429,
1745,5,1508,car,,2026-05-05 17:52:20.302495+02,2026-05-05 17:52:48.509736+02,28.21,f,36,0.574,
1746,5,1520,car,,2026-05-05 17:52:48.930978+02,2026-05-05 17:52:51.591274+02,2.66,f,20,0.566,
1747,5,1503,car,,2026-05-05 17:52:49.492765+02,2026-05-05 17:52:52.288154+02,2.8,f,21,0.382,
1748,5,1478,car,,2026-05-05 17:52:49.632512+02,2026-05-05 17:52:54.83467+02,5.2,f,38,0.444,
1749,5,1530,car,,2026-05-05 17:52:52.568617+02,2026-05-05 17:52:57.815426+02,5.25,f,38,0.552,
1750,5,1503,car,,2026-05-05 17:52:56.828858+02,2026-05-05 17:52:59.528218+02,2.7,f,20,0.422,
1752,5,1540,car,,2026-05-05 17:52:58.672317+02,2026-05-05 17:54:09.575667+02,70.9,f,30,0.554,
1753,5,1544,car,,2026-05-05 17:54:09.714198+02,2026-05-05 17:54:15.162814+02,5.45,f,39,0.439,
1765,5,2,car,,2026-05-05 17:54:11.125815+02,2026-05-05 17:54:54.750968+02,43.63,f,300,0.598,
1756,5,1550,car,,2026-05-05 17:54:14.153316+02,2026-05-05 17:54:25.464718+02,11.31,f,80,0.591,
1755,5,1544,car,,2026-05-05 17:54:15.604913+02,2026-05-05 17:54:23.912108+02,8.31,f,59,0.424,
1754,5,1556,car,Kafasan L3,2026-05-05 17:54:18.450234+02,2026-05-05 17:54:20.624991+02,2.17,f,16,0.761,lane_switch:Kafasan L3>Kafasan L2
1757,5,1544,car,,2026-05-05 17:54:24.198104+02,2026-05-05 17:54:30.521465+02,6.32,f,45,0.429,
1758,5,1567,car,,2026-05-05 17:54:25.895695+02,2026-05-05 17:54:31.00261+02,5.11,f,36,0.574,
1759,5,1579,car,,2026-05-05 17:54:31.432475+02,2026-05-05 17:54:34.184122+02,2.75,f,20,0.566,
1760,5,1562,car,,2026-05-05 17:54:32.007773+02,2026-05-05 17:54:34.921461+02,2.91,f,21,0.382,
1761,5,1544,car,,2026-05-05 17:54:32.151181+02,2026-05-05 17:54:37.607427+02,5.46,f,38,0.444,
1762,5,1589,car,,2026-05-05 17:54:35.214581+02,2026-05-05 17:54:40.704348+02,5.49,f,38,0.552,
1763,5,1562,car,,2026-05-05 17:54:39.656062+02,2026-05-05 17:54:42.474129+02,2.82,f,20,0.422,
1764,5,1599,car,,2026-05-05 17:54:41.607332+02,2026-05-05 17:54:50.586702+02,8.98,f,62,0.557,
1766,5,1604,truck,,2026-05-05 17:54:51.447003+02,2026-05-05 17:54:54.750968+02,3.3,f,23,0.587,
1767,5,2,car,,2026-05-05 17:54:56.528297+02,2026-05-05 17:55:00.0813+02,3.55,f,25,0.583,
1768,5,1613,truck,,2026-05-05 17:54:57.301491+02,2026-05-05 17:55:00.0813+02,2.78,f,20,0.591,
1770,5,1618,car,Kafasan L2,2026-05-05 17:54:58.633864+02,2026-05-05 17:55:06.963525+02,8.33,f,57,0.717,
1775,5,2,truck,,2026-05-05 17:55:00.37934+02,2026-05-05 17:55:25.989614+02,25.61,f,177,0.606,
1769,5,1625,car,,2026-05-05 17:55:01.679055+02,2026-05-05 17:55:06.375661+02,4.7,f,32,0.556,
1771,5,1606,car,,2026-05-05 17:55:05.805333+02,2026-05-05 17:55:08.418143+02,2.61,f,19,0.357,
1772,5,1634,car,,2026-05-05 17:55:07.980013+02,2026-05-05 17:55:10.007759+02,2.03,f,15,0.562,
1774,5,1636,car,,2026-05-05 17:55:10.44019+02,2026-05-05 17:55:24.520296+02,14.08,f,99,0.566,
1773,5,1631,car,,2026-05-05 17:55:18.380286+02,2026-05-05 17:55:21.659018+02,3.28,f,24,0.357,
1777,5,2,truck,,2026-05-05 17:55:26.286901+02,2026-05-05 17:55:53.278585+02,26.99,f,149,0.568,
1776,5,1644,truck,,2026-05-05 17:55:26.432388+02,2026-05-05 17:55:28.783415+02,2.35,f,17,0.581,
1778,5,1660,truck,,2026-05-05 17:55:36.227888+02,2026-05-05 17:55:53.278585+02,17.05,f,81,0.602,
1779,5,1665,car,Kafasan L2,2026-05-05 17:55:53.426025+02,2026-05-05 17:55:55.511609+02,2.09,f,15,0.835,
1780,5,2,truck,,2026-05-05 17:55:53.575254+02,2026-05-05 17:55:58.987002+02,5.41,f,36,0.603,
1781,5,2,car,,2026-05-05 17:56:01.480655+02,2026-05-05 17:56:29.052538+02,27.57,f,31,0.607,
1782,5,1682,truck,,2026-05-05 17:56:26.807262+02,2026-05-05 17:56:29.052538+02,2.25,f,16,0.625,
1784,5,2,truck,,2026-05-05 17:56:29.355185+02,2026-05-05 17:56:40.475414+02,11.12,f,75,0.57,
1783,5,1686,car,,2026-05-05 17:56:29.671865+02,2026-05-05 17:56:39.034373+02,9.36,f,63,0.606,
1785,5,2,truck,,2026-05-05 17:56:40.775383+02,2026-05-05 17:56:43.967183+02,3.19,f,23,0.676,
1790,5,2,truck,,2026-05-05 17:56:44.260579+02,2026-05-05 17:57:19.606354+02,35.35,f,85,0.636,
1786,5,1708,truck,,2026-05-05 17:57:09.390133+02,2026-05-05 17:57:11.80065+02,2.41,f,17,0.595,
1787,5,1720,car,,2026-05-05 17:57:13.56192+02,2026-05-05 17:57:17.484211+02,3.92,f,28,0.366,
1788,5,1718,car,Kafasan L2,2026-05-05 17:57:13.56192+02,2026-05-05 17:57:17.484211+02,3.92,f,28,0.748,
1789,5,1719,car,,2026-05-05 17:57:13.56192+02,2026-05-05 17:57:17.484211+02,3.92,f,28,0.513,
1792,5,2,car,,2026-05-05 17:57:19.906038+02,2026-05-05 17:57:24.802656+02,4.9,f,34,0.626,
1791,5,1730,car,,2026-05-05 17:57:22.466966+02,2026-05-05 17:57:24.802656+02,2.34,f,17,0.52,
1795,5,2,truck,,2026-05-05 17:57:25.097488+02,2026-05-05 17:58:42.714702+02,77.62,f,197,0.633,
1793,5,1735,car,,2026-05-05 17:57:50.368369+02,2026-05-05 17:57:53.400003+02,3.03,f,22,0.533,
1794,5,1741,car,,2026-05-05 17:57:56.721835+02,2026-05-05 17:58:04.917523+02,8.2,f,57,0.516,
1796,5,1749,car,,2026-05-05 17:58:34.112362+02,2026-05-05 17:58:42.714702+02,8.6,f,45,0.562,
1798,5,2,truck,,2026-05-05 17:58:44.501092+02,2026-05-05 17:59:06.018078+02,21.52,f,149,0.568,
1797,5,1759,truck,,2026-05-05 17:58:44.648657+02,2026-05-05 17:58:46.954799+02,2.31,f,17,0.581,
1799,5,1775,truck,,2026-05-05 17:58:54.320576+02,2026-05-05 17:59:06.018078+02,11.7,f,81,0.602,
1800,5,1780,car,Kafasan L2,2026-05-05 17:59:06.16405+02,2026-05-05 17:59:08.218671+02,2.05,f,15,0.835,
1801,5,2,truck,,2026-05-05 17:59:06.315048+02,2026-05-05 17:59:11.463872+02,5.15,f,36,0.603,
1802,5,2,car,,2026-05-05 17:59:13.959217+02,2026-05-05 17:59:18.377317+02,4.42,f,31,0.607,
1803,5,1797,truck,,2026-05-05 17:59:16.177568+02,2026-05-05 17:59:18.377317+02,2.2,f,16,0.625,
1805,5,2,truck,,2026-05-05 17:59:18.669085+02,2026-05-05 17:59:29.488093+02,10.82,f,75,0.57,
1804,5,1801,car,,2026-05-05 17:59:18.954974+02,2026-05-05 17:59:28.02069+02,9.07,f,63,0.606,
1806,5,2,truck,,2026-05-05 17:59:29.785364+02,2026-05-05 17:59:32.98302+02,3.2,f,23,0.676,
1811,5,2,truck,,2026-05-05 17:59:33.276645+02,2026-05-05 17:59:45.527723+02,12.25,f,85,0.636,
1807,5,1823,truck,,2026-05-05 17:59:35.329445+02,2026-05-05 17:59:37.667248+02,2.34,f,17,0.595,
1808,5,1833,car,Kafasan L2,2026-05-05 17:59:39.430794+02,2026-05-05 17:59:43.354801+02,3.92,f,28,0.748,
1809,5,1834,car,,2026-05-05 17:59:39.430794+02,2026-05-05 17:59:43.354801+02,3.92,f,28,0.513,
1810,5,1835,car,,2026-05-05 17:59:39.430794+02,2026-05-05 17:59:43.354801+02,3.92,f,28,0.366,
1812,5,2,car,,2026-05-05 17:59:45.824694+02,2026-05-05 17:59:50.668867+02,4.84,f,34,0.626,
1813,5,1845,car,,2026-05-05 17:59:48.33935+02,2026-05-05 17:59:50.668867+02,2.33,f,17,0.52,
1817,5,2,truck,,2026-05-05 17:59:50.968827+02,2026-05-05 18:00:20.092088+02,29.12,f,184,0.637,
1814,5,1850,car,,2026-05-05 17:59:53.071561+02,2026-05-05 17:59:56.128499+02,3.06,f,22,0.533,
1815,5,1856,car,,2026-05-05 17:59:59.477635+02,2026-05-05 18:00:07.699996+02,8.22,f,57,0.516,
1816,5,1864,car,,2026-05-05 18:00:13.45266+02,2026-05-05 18:00:20.092088+02,6.64,f,32,0.552,
1819,5,2,car,,2026-05-05 18:00:20.385226+02,2026-05-05 18:00:34.114786+02,13.73,f,94,0.596,
1818,5,1872,truck,,2026-05-05 18:00:24.099841+02,2026-05-05 18:00:27.016495+02,2.92,f,21,0.53,
1820,5,1879,car,,2026-05-05 18:00:28.075964+02,2026-05-05 18:00:34.114786+02,6.04,f,42,0.576,
1821,5,2,car,,2026-05-05 18:00:34.408551+02,2026-05-05 18:01:46.984446+02,72.58,f,38,0.604,
1823,5,2,car,,2026-05-05 18:01:47.272216+02,2026-05-05 18:02:00.033302+02,12.76,f,89,0.6,
1822,5,1920,truck,,2026-05-05 18:01:52.322131+02,2026-05-05 18:01:57.453558+02,5.13,f,37,0.529,
1824,5,2,car,,2026-05-05 18:02:01.34007+02,2026-05-05 18:02:04.64126+02,3.3,f,23,0.59,
1825,5,1932,car,,2026-05-05 18:02:02.068538+02,2026-05-05 18:02:04.64126+02,2.57,f,18,0.578,
1826,5,2,car,,2026-05-05 18:02:04.943004+02,2026-05-05 18:02:18.445114+02,13.5,f,75,0.535,
1827,5,1941,car,,2026-05-05 18:02:05.243859+02,2026-05-05 18:02:18.445114+02,13.2,f,73,0.58,
1828,5,2,car,,2026-05-05 18:02:20.156885+02,2026-05-05 18:02:22.864974+02,2.71,f,19,0.645,
1830,5,2,car,,2026-05-05 18:02:23.17617+02,2026-05-05 18:02:36.960377+02,13.78,f,89,0.598,
1829,5,1989,truck,,2026-05-05 18:02:28.283951+02,2026-05-05 18:02:32.333713+02,4.05,f,28,0.534,
1831,5,2,car,,2026-05-05 18:02:38.477109+02,2026-05-05 18:02:41.340856+02,2.86,f,18,0.606,
1833,5,2,car,,2026-05-05 18:02:42.37741+02,2026-05-05 18:02:55.951079+02,13.57,f,76,0.535,
1832,5,2012,truck,,2026-05-05 18:02:42.67104+02,2026-05-05 18:02:48.571105+02,5.9,f,40,0.566,
1834,5,2029,car,,2026-05-05 18:02:49.024542+02,2026-05-05 18:02:55.951079+02,6.93,f,32,0.603,
1835,5,2,car,,2026-05-05 18:02:57.790345+02,2026-05-05 18:03:06.914891+02,9.12,f,52,0.683,
1836,5,2,car,,2026-05-05 18:03:07.274697+02,2026-05-05 18:04:43.657524+02,96.38,f,462,0.723,
1844,5,2,car,,2026-05-05 18:04:43.963017+02,2026-05-05 18:07:57.634321+02,193.67,f,654,0.744,
1837,5,2132,car,Kafasan L2,2026-05-05 18:05:06.944125+02,2026-05-05 18:05:09.82959+02,2.89,f,19,0.794,
1838,5,2141,car,Kafasan L3,2026-05-05 18:05:40.289941+02,2026-05-05 18:05:43.191374+02,2.9,f,20,0.822,lane_switch:Kafasan L3>Kafasan L2
1839,5,2150,truck,Kafasan L2,2026-05-05 18:05:45.338937+02,2026-05-05 18:05:48.737025+02,3.4,f,23,0.881,lane_switch:Kafasan L2>Kafasan L1
1840,5,2161,car,Kafasan L3,2026-05-05 18:06:00.180483+02,2026-05-05 18:06:03.168753+02,2.99,f,20,0.822,lane_switch:Kafasan L3>Kafasan L2
1841,5,2170,truck,Kafasan L2,2026-05-05 18:06:05.321087+02,2026-05-05 18:06:08.682796+02,3.36,f,23,0.881,lane_switch:Kafasan L2>Kafasan L1
1842,5,2183,car,Kafasan L2,2026-05-05 18:06:27.940587+02,2026-05-05 18:06:30.953885+02,3.01,f,21,0.812,
1843,5,2191,truck,Kafasan L2,2026-05-05 18:06:32.770199+02,2026-05-05 18:06:36.597787+02,3.83,f,26,0.838,lane_switch:Kafasan L2>Kafasan L1
1845,5,2,car,,2026-05-05 18:08:04.846537+02,2026-05-05 18:08:23.155619+02,18.31,f,119,0.731,
1846,5,2,car,,2026-05-05 18:08:23.460532+02,2026-05-05 18:08:27.440266+02,3.98,f,27,0.579,
1847,5,2,truck,,2026-05-05 18:08:32.733183+02,2026-05-05 18:08:36.750558+02,4.02,f,27,0.589,
1848,5,2237,car,,2026-05-05 18:08:33.195526+02,2026-05-05 18:08:36.750558+02,3.56,f,24,0.555,
1853,5,2,car,,2026-05-05 18:08:37.054024+02,2026-05-05 18:09:08.884457+02,31.83,f,185,0.602,
1849,5,2241,car,,2026-05-05 18:08:37.662201+02,2026-05-05 18:08:41.179358+02,3.52,f,24,0.559,
1850,5,2245,car,,2026-05-05 18:08:46.325226+02,2026-05-05 18:08:48.974098+02,2.65,f,17,0.562,
1851,5,2248,truck,,2026-05-05 18:08:51.485024+02,2026-05-05 18:08:54.959338+02,3.47,f,22,0.574,
1852,5,2249,truck,,2026-05-05 18:08:55.461422+02,2026-05-05 18:09:01.048937+02,5.59,f,21,0.566,
1854,5,2254,car,,2026-05-05 18:09:05.226053+02,2026-05-05 18:09:08.884457+02,3.66,f,24,0.564,
1856,5,2,truck,,2026-05-05 18:09:13.021657+02,2026-05-05 18:09:18.85746+02,5.84,f,36,0.58,
1855,5,2259,car,,2026-05-05 18:09:13.915832+02,2026-05-05 18:09:16.357984+02,2.44,f,16,0.556,
1858,5,2,truck,,2026-05-05 18:09:22.893023+02,2026-05-05 18:09:29.027153+02,6.13,f,38,0.605,
1857,5,2281,car,,2026-05-05 18:09:25.363233+02,2026-05-05 18:09:29.027153+02,3.66,f,23,0.55,
1859,5,2,car,,2026-05-05 18:09:29.352566+02,2026-05-05 18:09:33.732168+02,4.38,f,28,0.575,
1860,5,2283,truck,,2026-05-05 18:09:30.161623+02,2026-05-05 18:09:33.732168+02,3.57,f,23,0.573,
1862,5,2,truck,,2026-05-05 18:09:34.054291+02,2026-05-05 18:09:53.301482+02,19.25,f,108,0.589,
1861,5,2288,car,,2026-05-05 18:09:38.959837+02,2026-05-05 18:09:41.691835+02,2.73,f,18,0.561,
1863,5,2290,truck,,2026-05-05 18:09:44.059899+02,2026-05-05 18:09:53.301482+02,9.24,f,45,0.57,
1864,5,2,truck,,2026-05-05 18:09:53.612189+02,2026-05-05 18:10:00.966651+02,7.35,f,48,0.63,
1865,5,2295,car,,2026-05-05 18:09:57.396095+02,2026-05-05 18:10:00.966651+02,3.57,f,24,0.564,
1866,5,2,truck,,2026-05-05 18:10:05.052079+02,2026-05-05 18:10:38.065398+02,33.01,f,66,0.649,
1868,5,2,truck,,2026-05-05 18:10:38.369197+02,2026-05-05 18:10:45.895487+02,7.53,f,49,0.627,
1867,5,2312,car,,2026-05-05 18:10:41.638466+02,2026-05-05 18:10:44.255266+02,2.62,f,17,0.547,
1869,5,2,truck,,2026-05-05 18:10:46.230603+02,2026-05-05 18:11:19.326732+02,33.1,f,70,0.642,
1870,5,2,truck,,2026-05-05 18:11:21.155079+02,2026-05-05 18:11:23.8187+02,2.66,f,18,0.629,
1872,5,2,truck,,2026-05-05 18:11:24.888105+02,2026-05-05 18:11:28.91127+02,4.02,f,25,0.612,
1871,5,2332,car,,2026-05-05 18:11:25.680617+02,2026-05-05 18:11:28.396589+02,2.72,f,17,0.555,
1874,5,2,truck,,2026-05-05 18:11:29.254717+02,2026-05-05 18:11:38.960712+02,9.71,f,47,0.606,
1873,5,2336,truck,,2026-05-05 18:11:34.631587+02,2026-05-05 18:11:37.489105+02,2.86,f,19,0.561,
1875,5,2,car,,2026-05-05 18:11:39.2684+02,2026-05-05 18:11:44.67825+02,5.41,f,36,0.61,
1877,5,2,car,,2026-05-05 18:11:44.984765+02,2026-05-05 18:11:48.246967+02,3.26,f,22,0.587,
1876,5,2344,truck,,2026-05-05 18:11:45.13831+02,2026-05-05 18:11:48.246967+02,3.11,f,21,0.568,
1878,5,2,truck,,2026-05-05 18:11:48.559063+02,2026-05-05 18:11:51.887451+02,3.33,f,23,0.659,
1880,5,2,truck,,2026-05-05 18:11:52.195004+02,2026-05-05 18:11:59.824078+02,7.63,f,49,0.627,
1879,5,2354,car,,2026-05-05 18:11:55.722835+02,2026-05-05 18:11:58.231496+02,2.51,f,17,0.547,
1881,5,2,truck,,2026-05-05 18:12:00.132204+02,2026-05-05 18:12:10.687457+02,10.56,f,70,0.642,
1882,5,2,truck,,2026-05-05 18:12:12.499547+02,2026-05-05 18:12:15.076072+02,2.58,f,18,0.629,
1884,5,2,truck,,2026-05-05 18:12:16.192696+02,2026-05-05 18:12:19.81806+02,3.63,f,25,0.612,
1883,5,2374,car,,2026-05-05 18:12:16.95873+02,2026-05-05 18:12:19.364679+02,2.41,f,17,0.555,
1886,5,2,truck,,2026-05-05 18:12:20.123224+02,2026-05-05 18:12:29.363482+02,9.24,f,47,0.606,
1885,5,2378,truck,,2026-05-05 18:12:25.2319+02,2026-05-05 18:12:28.000999+02,2.77,f,19,0.561,
1887,5,2,car,,2026-05-05 18:12:29.67645+02,2026-05-05 18:12:35.020076+02,5.34,f,36,0.61,
1888,5,2,car,,2026-05-05 18:12:35.323284+02,2026-05-05 18:12:38.550839+02,3.23,f,22,0.59,
1889,5,2386,truck,,2026-05-05 18:12:35.475314+02,2026-05-05 18:12:38.550839+02,3.08,f,21,0.565,
1890,5,2,car,,2026-05-05 18:12:38.860721+02,2026-05-05 18:13:06.560949+02,27.7,f,28,0.586,
1891,5,2388,truck,,2026-05-05 18:12:39.3186+02,2026-05-05 18:13:06.560949+02,27.24,f,25,0.58,
1892,5,2395,car,Kafasan L2,2026-05-05 18:13:05.49545+02,2026-05-05 18:13:07.643201+02,2.15,f,15,0.819,
1893,5,2,truck,,2026-05-05 18:13:06.874459+02,2026-05-05 18:13:12.827592+02,5.95,f,40,0.603,
1894,5,2404,car,,2026-05-05 18:13:10.089757+02,2026-05-05 18:13:12.827592+02,2.74,f,19,0.565,
1896,5,2405,truck,Kafasan L2,2026-05-05 18:13:12.216437+02,2026-05-05 18:13:17.322509+02,5.11,f,33,0.87,lane_switch:Kafasan L2>Kafasan L1>Kafasan L2
1895,5,2,truck,,2026-05-05 18:13:13.148845+02,2026-05-05 18:13:15.874109+02,2.73,f,18,0.613,
1898,5,2407,car,Kafasan L2,2026-05-05 18:13:15.362883+02,2026-05-05 18:13:19.75249+02,4.39,f,28,0.785,
1897,5,2,truck,,2026-05-05 18:13:16.192509+02,2026-05-05 18:13:18.580616+02,2.39,f,16,0.694,
1900,5,2,car,,2026-05-05 18:13:20.770623+02,2026-05-05 18:13:53.214544+02,32.44,f,66,0.589,
1899,5,2421,car,,2026-05-05 18:13:21.259276+02,2026-05-05 18:13:49.547037+02,28.29,f,40,0.563,
1901,5,2422,car,,2026-05-05 18:13:50.031202+02,2026-05-05 18:13:53.214544+02,3.18,f,21,0.624,
1902,5,2,truck,,2026-05-05 18:13:54.289213+02,2026-05-05 18:13:59.192868+02,4.9,f,33,0.644,
1903,5,2,truck,,2026-05-05 18:14:01.715952+02,2026-05-05 18:14:31.815078+02,30.1,f,52,0.588,
1904,5,2443,truck,,2026-05-05 18:14:02.020329+02,2026-05-05 18:14:31.815078+02,29.79,f,50,0.578,
1905,5,2,truck,,2026-05-05 18:14:32.147112+02,2026-05-05 18:14:35.002691+02,2.86,f,19,0.587,
1906,5,2,truck,,2026-05-05 18:14:35.326439+02,2026-05-05 18:14:47.462604+02,12.14,f,76,0.582,
1907,5,2446,car,,2026-05-05 18:14:36.158839+02,2026-05-05 18:14:47.462604+02,11.3,f,71,0.596,
1910,5,2,car,,2026-05-05 18:14:47.866917+02,2026-05-05 18:15:27.179469+02,39.31,f,113,0.608,
1908,5,2448,truck,,2026-05-05 18:14:48.037669+02,2026-05-05 18:15:14.44835+02,26.41,f,31,0.595,
1909,5,2450,truck,,2026-05-05 18:15:15.574249+02,2026-05-05 18:15:20.551391+02,4.98,f,33,0.583,
1911,5,2454,car,,2026-05-05 18:15:21.526389+02,2026-05-05 18:15:27.179469+02,5.65,f,37,0.576,
1912,5,2455,car,Kafasan L2,2026-05-05 18:15:24.656594+02,2026-05-05 18:15:28.115102+02,3.46,f,23,0.839,
1914,5,2,car,,2026-05-05 18:15:27.486411+02,2026-05-05 18:16:38.706618+02,71.22,f,43,0.614,
1913,5,2465,car,,2026-05-05 18:15:29.927542+02,2026-05-05 18:16:38.706618+02,68.78,f,27,0.577,
1917,5,2,car,,2026-05-05 18:16:39.01091+02,2026-05-05 18:16:50.707375+02,11.7,f,80,0.617,
1915,5,2468,truck,,2026-05-05 18:16:39.744469+02,2026-05-05 18:16:44.470189+02,4.73,f,33,0.583,
1916,5,2472,car,,2026-05-05 18:16:45.363299+02,2026-05-05 18:16:50.707375+02,5.34,f,37,0.576,
1918,5,2473,car,Kafasan L2,2026-05-05 18:16:48.329575+02,2026-05-05 18:16:51.59651+02,3.27,f,23,0.839,
1924,5,2,car,,2026-05-05 18:16:51.009454+02,2026-05-05 18:17:39.039499+02,48.03,f,300,0.617,
1919,5,2483,car,,2026-05-05 18:16:53.39719+02,2026-05-05 18:16:57.013181+02,3.62,f,25,0.581,
1920,5,2487,car,,2026-05-05 18:16:57.46267+02,2026-05-05 18:17:04.016488+02,6.55,f,44,0.594,
1921,5,2490,truck,,2026-05-05 18:17:06.022726+02,2026-05-05 18:17:09.494557+02,3.47,f,23,0.582,
1922,5,2496,truck,,2026-05-05 18:17:12.682845+02,2026-05-05 18:17:16.857254+02,4.17,f,28,0.553,
1923,5,2498,truck,,2026-05-05 18:17:19.37883+02,2026-05-05 18:17:27.919242+02,8.54,f,52,0.567,
1925,5,2499,car,,2026-05-05 18:17:31.692153+02,2026-05-05 18:17:39.039499+02,7.35,f,42,0.577,
1927,5,2,car,,2026-05-05 18:17:39.416723+02,2026-05-05 18:18:21.741188+02,42.32,f,137,0.568,
1926,5,2500,truck,,2026-05-05 18:17:39.568157+02,2026-05-05 18:17:44.237938+02,4.67,f,32,0.577,
1928,5,2503,truck,,2026-05-05 18:17:44.732615+02,2026-05-05 18:18:21.741188+02,37.01,f,102,0.569,
1929,5,2,car,,2026-05-05 18:18:23.54647+02,2026-05-05 18:18:25.78668+02,2.24,f,16,0.576,
1930,5,2,truck,,2026-05-05 18:18:26.087379+02,2026-05-05 18:18:30.178388+02,4.09,f,28,0.58,
1931,5,2507,car,,2026-05-05 18:18:26.239441+02,2026-05-05 18:18:30.178388+02,3.94,f,27,0.563,
1935,5,2,truck,,2026-05-05 18:18:30.481538+02,2026-05-05 18:19:39.3082+02,68.83,f,153,0.582,
