39,3,2026-05-02 02:40:52.363594+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
40,3,2026-05-02 02:45:52.486736+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",7
41,3,2026-05-02 02:50:52.517763+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
42,3,2026-05-02 02:55:53.664467+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",0.5
43,3,2026-05-02 03:00:53.684534+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
44,3,2026-05-02 03:05:53.826292+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",7
45,3,2026-05-02 03:10:53.83678+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
46,3,2026-05-02 03:15:53.855974+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
47,3,2026-05-02 03:20:53.943283+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
48,3,2026-05-02 03:25:54.030654+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
49,3,2026-05-02 03:30:54.183703+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
50,3,2026-05-02 03:35:54.271238+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
51,3,2026-05-02 03:40:54.289309+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
52,3,2026-05-02 03:45:54.344777+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",7
53,3,2026-05-02 03:50:54.38254+02,5,0,0,0,0,0,"{'"Tabanovce L1'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L2'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L3'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L4'": {'"total'": 0, '"by_type'": {}}, '"Tabanovce L5'": {'"total'": 0, '"by_type'": {}}}",6.5
